"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AMTD","TD Ameritrade Holding Corporation","54.61","30601450461.95","n/a","1997","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/amtd",
"TRC","Tejon Ranch Co","18.23","473658003.51","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/trc",
"TZAC","Tenzing Acquisition Corp.","10.05","83063883.15","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tzac",
"TZACU","Tenzing Acquisition Corp.","10.19","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tzacu",
"TZACW","Tenzing Acquisition Corp.","0.18","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tzacw",
"TRNO","Terreno Realty Corporation","41.47","2534596801.88","n/a","2010","Finance","Real Estate","https://www.nasdaq.com/symbol/trno",
"TBNK","Territorial Bancorp Inc.","27.1","261405380.5","n/a","2009","Finance","Savings Institutions","https://www.nasdaq.com/symbol/tbnk",
"TCBI","Texas Capital Bancshares, Inc.","59.36","2982734398.56","n/a","2003","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","25.86","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","25.52","153120000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbip",
"TFSL","TFS Financial Corporation","16.6","4649383527","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/tfsl",
"TBBK","The Bancorp, Inc.","8.76","494467730.88","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tbbk",
"BX","The Blackstone Group L.P.","34.22","40950388504.96","n/a","2007","Finance","Investment Managers","https://www.nasdaq.com/symbol/bx",
"CG","The Carlyle Group L.P.","18.59","6319318721.43","n/a","2012","Finance","Investment Managers","https://www.nasdaq.com/symbol/cg",
"TCGP","The Carlyle Group L.P.","22.38","0","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/tcgp",
"SCHW","The Charles Schwab Corporation","44.41","59193801711.71","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/schw",
"TCFC","The Community Financial Corporation","30.02","167557260.42","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcfc",
"FBMS","The First Bancshares, Inc.","30.57","526140636.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","23.07","586502611.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/flic",
"THG","The Hanover Insurance Group, Inc.","116.42","4723566870","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/thg",
"THGA","The Hanover Insurance Group, Inc.","25.76","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/thga",
"NAVG","The Navigators Group, Inc.","69.84","2082521805.12","n/a","1986","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/navg",
"TRV","The Travelers Companies, Inc.","133","35031007522","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/trv",
"TPRE","Third Point Reinsurance Ltd.","11.09","1038463274.9","n/a","2013","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/tpre",
"TBRG","Thunder Bridge Acquisition, Ltd.","10.17","327982500","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tbrg",
"TBRGU","Thunder Bridge Acquisition, Ltd.","10.6","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tbrgu",
"TBRGW","Thunder Bridge Acquisition, Ltd.","0.55","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tbrgw",
"TIBR","Tiberius Acquisition Corporation","10.01","215840625","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tibr",
"TIBRU","Tiberius Acquisition Corporation","10.32","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tibru",
"TIBRW","Tiberius Acquisition Corporation","0.45","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tibrw",
"TSBK","Timberland Bancorp, Inc.","30.28","251729842.84","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/tsbk",
"TIPT","Tiptree Inc.","5.89","211668971.23","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/tipt",
"TKKS","TKK Symphony Acquisition Corporation","9.87","310411500","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tkks",
"TKKSR","TKK Symphony Acquisition Corporation","0.249","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tkksr",
"TKKSU","TKK Symphony Acquisition Corporation","10.19","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tkksu",
"TKKSW","TKK Symphony Acquisition Corporation","0.171","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tkksw",
"TMSR","TMSR Holding Company Limited","2.04","60041661.48","n/a","2015","Finance","Business Services","https://www.nasdaq.com/symbol/tmsr",
"TMP","Tompkins Financial Corporation","79.51","1217791141.51","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tmp",
"TMK","Torchmark Corporation","82.56","9101108680.32","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/tmk",
"TD","Toronto Dominion Bank (The)","56.57","103684169724.48","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/td",
"TOTA","Tottenham Acquisition I Limited","9.975","59500875","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tota",
"TOTAR","Tottenham Acquisition I Limited","0.37","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/totar",
"TOTAU","Tottenham Acquisition I Limited","10.41","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/totau",
"TOTAW","Tottenham Acquisition I Limited","0.121","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/totaw",
"TPGH","TPG Pace Holdings Corp.","10.15","570937500","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/tpgh",
"TRU","TransUnion","65.44","12171840000","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/tru",
"TCBK","TriCo Bancshares","39.96","1215747795.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbk",
"TDAC","Trident Acquisitions Corp.","10.17","267534562.5","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tdac",
"TDACU","Trident Acquisitions Corp.","10.33","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tdacu",
"TDACW","Trident Acquisitions Corp.","0.17","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tdacw",
"TMCX","Trinity Merger Corp.","10.14","437287500","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tmcx",
"TMCXU","Trinity Merger Corp.","10.55","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tmcxu",
"TMCXW","Trinity Merger Corp.","0.37","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tmcxw",
"GTS","Triple-S Management Corporation","24.15","562919425.95","n/a","2007","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/gts",
"TSC","TriState Capital Holdings, Inc.","21.32","624501133.36","n/a","2013","Finance","Major Banks","https://www.nasdaq.com/symbol/tsc",
"TSCAP","TriState Capital Holdings, Inc.","26.2598","769196757.1204","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tscap",
"TBK","Triumph Bancorp, Inc.","31.03","828546303.8","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/tbk",
"TRST","TrustCo Bank Corp NY","8.23","796218411.34","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","34.31","2236325697.07","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trmk",
"THCBU","Tuscan Holdings Corp.","10.182","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/thcbu",
"TWLV","Twelve Seas Investment Company","9.97","266986630","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlv",
"TWLVR","Twelve Seas Investment Company","0.27","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlvr",
"TWLVU","Twelve Seas Investment Company","10.5","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlvu",
"TWLVW","Twelve Seas Investment Company","0.23","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlvw",
"TRCB","Two River Bancorp","16.475","141800193.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trcb",
"USB","U.S. Bancorp","51.58","82541380677.28","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/usb",
"USB^A","U.S. Bancorp","796.25","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/usb^a",
"GROW","U.S. Global Investors, Inc.","1.21","18315036.74","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/grow",
"UBS","UBS AG","12.25","47256269977","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/ubs",
"UMBF","UMB Financial Corporation","65.92","3233587339.52","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","17.59","3876104572.62","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","6.01","31895689.03","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/unam",
"LTN","Union Acquisition Corp.","9.43","135556250","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ltn",
"UBSH","Union Bankshares Corporation","34.84","2853476515.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubsh",
"UNB","Union Bankshares, Inc.","46.12","205969660.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/unb",
"UBCP","United Bancorp, Inc.","10.8","62024594.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","23.1958","75849709.3008","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","37.25","3803389011.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubsi",
"UCBI","United Community Banks, Inc.","26.37","2089984939.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","9.59","471145911.25","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/ucfc",
"UBNK","United Financial Bancorp, Inc. ","15.17","775147952.42","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","45.4","1140098828.6","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","16.37","703657541.86","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/uihc",
"UBFO","United Security Bancshares","10.78","182684585.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubfo",
"UNTY","Unity Bancorp, Inc.","20.35","219753911.3","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/unty",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","31.08","1084759723.32","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/uve",
"UVSP","Univest Financial Corporation","25.75","754210547.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/uvsp",
"UNM","Unum Group","36.15","7758719416.5","n/a","n/a","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/unm",
"UNMA","Unum Group","25.34","0","n/a","2018","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/unma",
"UE","Urban Edge Properties","19.02","2283358665.06","n/a","2015","Finance","Real Estate","https://www.nasdaq.com/symbol/ue",
"VLY","Valley National Bancorp","10.31","3422753411.02","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vly",
"VLYPO","Valley National Bancorp","25.09","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vlypo",
"VLYPP","Valley National Bancorp","26.9","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vlypp",
"VALU","Value Line, Inc.","19.75","191364346.5","n/a","1983","Finance","Investment Managers","https://www.nasdaq.com/symbol/valu",
"VEAC","Vantage Energy Acquisition Corp.","10.19","703110000","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veac",
"VEACU","Vantage Energy Acquisition Corp.","10.297","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veacu",
"VEACW","Vantage Energy Acquisition Corp.","0.2","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veacw",
"VTIQ","VectoIQ Acquisition Corp.","9.9899","296100636","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiq",
"VTIQU","VectoIQ Acquisition Corp.","10.4215","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiqu",
"VTIQW","VectoIQ Acquisition Corp.","0.45","13338000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiqw",
"VBTX","Veritex Holdings, Inc.","25.96","1415822081.96","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/vbtx",
"VCTR","Victory Capital Holdings, Inc.","13.13","887088876.18","n/a","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/vctr",
"VBFC","Village Bank and Trust Financial Corp.","32.8","47039234.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vbfc",
"VIRT","Virtu Financial, Inc.","25.26","4797668174.4","n/a","2015","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/virt",
"VRTS","Virtus Investment Partners, Inc.","100.94","707708711.08","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrts",
"VRTSP","Virtus Investment Partners, Inc.","89.9639","0","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrtsp",
"VOYA","Voya Financial, Inc.","49.51","7225301113.47","n/a","2013","Finance","Life Insurance","https://www.nasdaq.com/symbol/voya",
"WRB","W.R. Berkley Corporation","82.84","10107608363.64","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/wrb",
"WDR","Waddell & Reed Financial, Inc.","17.75","1351252368.5","n/a","1998","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/wdr",
"WD","Walker & Dunlop, Inc.","51.49","1558050430.18","n/a","2010","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wd",
"WAFD","Washington Federal, Inc.","29.84","2420396074.96","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafd",
"WASH","Washington Trust Bancorp, Inc.","50.51","873926393.97","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wash",
"WSBF","Waterstone Financial, Inc.","16.9","474699689.1","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wsbf",
"WCFB","WCF Bancorp, Inc.","8.07","20671643.94","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wcfb",
"HHHH","Wealthbridge Acquisition Limited","9.79","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhh",
"HHHHR","Wealthbridge Acquisition Limited","0.21","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhr",
"HHHHU","Wealthbridge Acquisition Limited","10.07","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhu",
"HHHHW","Wealthbridge Acquisition Limited","0.1001","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhw",
"WBS","Webster Financial Corporation","55.52","5123852467.68","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wbs",
"WEI","Weidai Ltd.","11.837","828480507.75","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wei",
"WEBK","Wellesley Bancorp, Inc.","32.5","82082357.5","n/a","2012","Finance","Banks","https://www.nasdaq.com/symbol/webk",
"WFC","Wells Fargo & Company","49.92","227107137004.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wfc",
"WSBC","WesBanco, Inc.","40.73","2223802362.82","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","21.7","353612219.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtba",
"WABC","Westamerica Bancorporation","61.33","1649132728.35","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wabc",
"WAL","Western Alliance Bancorporation","44.56","4692027814.24","n/a","2005","Finance","Major Banks","https://www.nasdaq.com/symbol/wal",
"WALA","Western Alliance Bancorporation","25.86","0","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/wala",
"WNEB","Western New England Bancorp, Inc.","9.91","281378078.68","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wneb",
"WBK","Westpac Banking Corporation","19.03","65250506561.68","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/wbk",
"WHG","Westwood Holdings Group Inc","37.06","329803388.44","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/whg",
"WTM","White Mountains Insurance Group, Ltd.","912.93","2891647347.48","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/wtm",
"WLTW","Willis Towers Watson Public Limited Company","171.79","22178410762.67","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/wltw",
"WINS","Wins Finance Holdings Inc.","25.8","511811163.6","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wins",
"WTFC","Wintrust Financial Corporation","72","4068535824","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfc",
"WTFCM","Wintrust Financial Corporation","28.02","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfcm",
"WETF","WisdomTree Investments, Inc.","7.19","1115513429.76","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/wetf",
"WF","Woori Bank","38.51","0","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/wf",
"WRLD","World Acceptance Corporation","113.41","1091327305.09","n/a","1991","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wrld",
"WSFS","WSFS Financial Corporation","42.36","2282296309.92","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsfs",
"WVFC","WVS Financial Corp.","17.508","34031980.368","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/wvfc",
"XYF","X Financial","6.31","953085564.01","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/xyf",
"YRIV","Yangtze River Port and Logistics Limited ","0.615","106107527.475","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/yriv",
"YIN","Yintech Investment Holdings Limited","6.65","106862008.75","16069475","2016","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/yin",
"YRD","Yirendai Ltd.","12.92","783878519.04","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/yrd",
"ZBK","Zions Bancorporation N.A.","29.007","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zbk",
"ZION","Zions Bancorporation N.A.","49.12","9144162204.48","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zion",
"ZIONW","Zions Bancorporation N.A.","16.51","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zionw",
